0,63,90,126,124,2.8464393446710154,,,,,,,,,,,,,1.0,0.0,10.0,0.0,1,56,8,5,3
1,63,659,157,29,3.734521664779752,3068.0,15.0,8.0,2011.0,175.0,17.0,7.0,2019.0,220.0,15.0,8.0,2020.0,1.0,0.0,17.0,0.0,1,85,12,4,4
1,63,659,157,17,2.6464393446710157,,,,,,,,,,,,,1.0,0.0,10.0,0.0,1,123,2,3,2
1,265,403,23,96,3.614369445886757,180.0,12.0,7.0,2019.0,180.0,12.0,7.0,2019.0,186.0,12.0,7.0,2020.0,1.0,0.0,18.0,0.0,3,70,6,3,2
0,329,444,104,2,2.75,,,,,319.0,23.0,2.0,2019.0,,,,,1.0,0.0,8.0,0.0,1,56,8,5,3
0,63,77,27,94,3.121928094887362,6819.0,8.0,5.0,2001.0,,,,,851.0,8.0,5.0,2022.0,1.0,0.0,10.0,0.0,1,148,6,3,2
0,46,659,157,17,2.5,783.0,16.0,11.0,2017.0,,,,,53.0,16.0,11.0,2019.0,1.0,3.0,8.0,37.5,1,112,1,2,1
1,62,659,157,17,2.5032583347756456,,,,,,,,,,,,,2.0,0.0,9.0,0.0,2,104,0,1,0
1,196,270,57,17,3.5068905956085183,388.0,16.0,12.0,2018.0,176.0,16.0,7.0,2019.0,23.0,16.0,12.0,2019.0,1.0,0.0,15.0,0.0,1,198,16,0,5
0,63,374,126,53,3.4613201402110083,8917.0,10.0,8.0,1995.0,521.0,5.0,8.0,2018.0,152.0,9.0,8.0,2019.0,1.0,0.0,18.0,0.0,1,66,6,3,2
0,51,659,157,17,3.2359263506290334,4656.0,10.0,4.0,2007.0,245.0,8.0,5.0,2019.0,1554.0,10.0,4.0,2024.0,2.0,0.0,14.0,0.0,2,198,16,0,5
1,63,19,20,102,3.4613201402110083,231.0,22.0,5.0,2019.0,,,,,135.0,22.0,5.0,2020.0,1.0,3.0,18.0,16.666666666666664,2,67,6,3,2
0,63,483,150,72,3.1808329872054406,7432.0,3.0,9.0,1999.0,,,,,239.0,3.0,9.0,2020.0,1.0,0.0,13.0,0.0,1,116,2,3,2
0,265,315,126,144,2.725480556997868,3723.0,29.0,10.0,2009.0,704.0,3.0,2.0,2018.0,71.0,29.0,10.0,2019.0,1.0,0.0,9.0,0.0,1,6,2,3,2
0,63,51,126,94,2.725480556997868,5487.0,30.0,12.0,2004.0,,,,,357.0,30.0,12.0,2020.0,1.0,3.0,9.0,33.33333333333333,1,6,2,3,2
0,54,659,157,17,2.8553885422075336,7469.0,28.0,7.0,1999.0,3383.0,4.0,10.0,2010.0,202.0,28.0,7.0,2020.0,2.0,0.0,12.0,0.0,2,123,2,3,2
1,256,659,148,17,3.180832987205441,,,,,,,,,,,,,1.0,0.0,13.0,0.0,1,189,14,5,3
